text,labels
"In reality, coal-fired facilities, on average, have lower capacity factors. //n The capacity factors in facilities that are coal-fired tend to be lower.",0
"While biological mechanisms for this effect have not yet been definitively established, the weight of the available epidemiological evidence supports an assumption of causality. //n Current epidemiological evidence shows some causality.",0
The first place in Japan to call itself a bar opened in Asakusa in 1880 (and is still doing business); the first movie theater opened here in 1903. //n The first bar in Japan opened in Asakusa in the year 1880. ,0
yeah she fooled you //n She tricked you.,0
"It has been fun, hasn't it, Tommy?  //n It has been a good time, hasn't it, Tommy?",0
It was up to me to figure out how. //n I had to figure it out.  ,0
"Both programs developed products that evolved from existing versions, making the design challenge more manageable. //n The programs were evolved from existing versions ",0
The long-range numbers do not add up. //n The numbers don't make sense.,0
POSTAL RATE COMMISSION Memorandum //n Memorandum for the rate of commission regarding the Postal Service.,0
"The Copts, as they are known, have brought forth many influential individuals, including Boutros Boutros Ghali, former Secretary General of the United Nations. //n Boutros Boutros Ghali was the Secretary General of the UN.",0
Can you believe this? //n Do you believe it?,0
"It should not be interpreted as a recommendation about how much the United States needs to save because saving is not free and there are other ways in which governments, businesses, and individuals can and will adjust. //n Saving in the United States is not free and there are means in which governments, businesses, and individuals can adjust. ",0
"""Hunt!"" Drew was forced to halt as Johnny Shannon stood straight ahead of him in the stable entrance. //n Drew had to stop because Johnny Shannon was blocking the stable entrance.",0
You can't get around  India is a country where religion is ever-present. //n Religion is ingrained in Indian culture.,0
There are more than 40 beaches in Hong Kong that are free to the public. //n Hong Kong has more than 40 public beaches.,0
"For the next 400 years, English and French monarchs fought over the sovereignty of various parts of France ' among them Aquitaine, Touraine, Normandy, and Flanders. //n The English and the French fought over sovereignty of parts of France for 400 years.",0
"Browse around the shops, however, and you may find an appealing piece of old ironwork or hand carving. //n Shops might have old ironwork or hand carving.",0
"In these instances, GAO will notify the agency-designated central liaison or point of contact that the engagement has been terminated without a written product. //n GAO will tell the liaison that the engagement has been ended.",0
"In fact, if there's one thing that is unequivocally true about M&amp;A activity, it's that companies dramatically underestimate how much it will cost and how long it will take to make two companies--with their attendant managerial hierarchies, corporate cultures, and computer systems--into one. //n Companies always think it will cost less than it does.",0
"Sensitive and sophisticated, Pandit Nehru was also the strongest ruler India had known since the great Mughals and, like them, he created a powerful dynasty. //n Nehru was the strongest Indian ruler in years.",0
it's fun for them we take the long route go up Alma and across the back way come in the parking lot //n They enjoy taking the long route that goes up Alma.,0
Filing Comments Electronically //n Electronic comment filing.,0
Frills. //n Frills.,0
" When he jerked his eyes upward, all seemed serene in the sky. //n The sky seemed peaceful when he looked up.",0
"This being done, he can then print together and bundle all of the addresses for one ZIP Code. //n He will then be able to print and bundle the addresses. ",0
"A gesture clearly suited to football's warlike nature, the Salute is named for Denver's Mile High Stadium. //n The Salute is an appropriate gesture, given football's violent nature.",0
But nothing much seemed to be known about the patients they were seldom seen outside the grounds. //n The patients were rarely outside.,0
so they can't decide //n They cannot come to a decision.,0
It can also damage fabrics (especially protein-based materials such as silk and wool). //n Something can damage fabrics.,0
That's why I sent the girls off to Sir James. //n That's the reason I instructed the girls to go to Sir James.,0
Mrs. Cavendish fanned herself gently with a palm leaf.  //n Mrs Cavendish fanned herself with the leaf.,0
but uh it's a bit of a bit of a pain and you have to schedule it you know get around to find a weekend you can do it and all but still for the for the savings it uh works out usually //n That is a pain that you have to schedule it around other things.,0
What to do when the bear growls? //n What to do when a bear emits sound?,0
"Colonel Harland,' Natalia's tiny palm was consumed by the Colonel's gigantic paw. //n Colonel Harland and Natalia shook hands.",0
"In the 1920s, the tempestuous time of Turkish liberation, these dances instantly became known as the classical styles. //n During the Turkish liberation, the dances became classic. ",0
but i like uh i like the Giants i i kind of think they snuck into the championship this year this past year and and i'm not so sure  they'll get away with it again but //n I think the Giants just barely made it into the championships this year.,0
High scorers on mental tests do bunch up (as Herrnstein and Murray put it) in elite-university student bodies. //n People who score high on mental tests naturally navigate towards each other in colleges. ,0
"yeah that's right you can buy lots of cat food with that so or hire somebody to do your lawn so then you don't have to worry about it we have a big problem around here with insect problems you know fire ants and //n Look at it this way, you can feed the cat for a long time on that or use it to pay someone to take care of your lawn.",0
I'm going to ask my father. //n I'm going to question my father.,0
"The first bad  On July 10, Hong Kong's new Chinese-run government said textbooks must remain neutral in their descriptions of the Tiananmen Square massacre. //n Starting on July 10, Hong Kong has to publish neutral texts about the Tiananmen Square Massacre.",0
The legitimization of gambling led to its increased legalization across the US. //n Legalization of gambling occurred across the U.S.,0
What's his name? //n I don't know his name. ,0
yeah i think we're getting becoming more conscious because we just can't stick everything in landfills any more so //n We are starting to be more careful because landfills don't cut it.,0
These techniques require considerable information about the system being developed and can only be used after system design. //n Techniques are required. ,0
"Together with the Conciergerie (see page 30), it sprawls right across the Ile de la Cite. //n It sprawls right across the Ile de la Cite along with the Conciergerie.",0
uh that we projected that it that it actually cost companies by having people uh uh be involved with drugs //n Companies are at a disadvantage if their employees take drugs.,0
try to find a time when everybody can be there and we've //n TRy to find time when everyone can be there.,0
"There was also a pool-table in the middle of the room, which sort of spoiled the ambience. //n The room looked off because of the pool-table in the middle.",0
Ninety steps will lead you down to the depths of the Tomb of Amenophis II (35); it is the deepest in the valley. //n The deepest tomb belongs to Amenophis II.,0
"But you shall pay for it oh, yes, you shall pay for it!  //n You are going to pay for what you have done.",0
"This guide was prepared under the direction of Lester Diamond, Assistant Director, Information Technology Management Issues, who can be reached at (202) 512-7957 or DiamondL@GAO.GOV. //n Lester Diamond, Assistant Director, oversaw the preparation of the guide.",0
"oh did you ever see the movie Star Man //n The film Star Man, have you seen it?",0
"Six teams of a nanny and a nurse take turns watching the baby around the clock, although they are not allowed to kiss him. //n Lots of people take care of the baby.",0
i used to take it off the deposit //n Off the deposit is how I used to take it. ,0
Blockades have always been regarded as acts of war. //n Blockades are regarded as acts of war.,0
"Its fate was changed forever 3,000 years ago when King David brought the Ark of the Covenant to rest in a tent amid the gardens beside the waters of Jerusalem's ancient source of water, the Gihon Spring. //n King David changed Jerusalem's fate 3,000 years ago.",0
and dropping children off at the sitter and picking children up from school and //n The children are dropped off at the sitter only to be picked up from school.,0
"At any event, however, this wasn't a hospital in any sane and normal section of Canada during his time, on Earth. //n This wasn't a hospital in Canada during his time. ",0
well if they do they don't know of it you know //n They might do it.,0
"So, expect resistance. //n So, look forward to opposition.",0
um i don't know what the what the law is like in Texas i mean i certainly haven't heard anything any anything about somebody being executed or anything //n I don't know if executions are done in Texas. ,0
Pollard handed over information about how the United States tracked Soviet subs. //n The information on the tracking of Soviet subs was given up by Pollard.,0
Neither of you will leave this room alive!  //n You will both die in this room!,0
The West Bank is in political limbo. //n West bank is in political limbo.,0
"Back on Planet Earth, Clinton won, by a bigger margin than he did last time around, and with the help of a gender gap that Republicans have no idea how to close. //n Clinton won by an even larger margin than he did the year before.",0
"Just outside, glance over the cannon parapet for a view of the remains of devastated beachside buildings. //n You can see the remnants of the ruined beachside buildings by looking beyond the cannon parapet. ",0
i think that's neat because they really have a lot of good ideas insights that my father my husband's father is really old he he had him late in life and he's he'll be eighty this year //n That is cool because they do have some good ideas.,0
Bauer decried what he called the virtue deficit. //n Bauer decried the virtue deficit ,0
"The choice of a discount rate, and its associated conceptual basis, is a topic of ongoing discussion within the federal government. //n the government is still discussing the discount rate.",0
"It's also true there are close parallels between the Contract With America and the Confederate constitution, which not only enshrined states' rights but also included term limits, budget balancing, and limits on taxation. //n The Contract with America has similarities to the Confederate constitution.",0
Send one of the hands with a shotgun. //n Dispatch one of the helpers with a weapon.,0
In light of their apparent workability in several Commission proceedings and their continuing usefulness for affording procedural flexibility to the //n The Commission proceedings gave the appearance of workability.,0
He spent the first 15 minutes of the seminar making certain that all present understood how hard it was to do well. //n He spent several minutes making sure that everyone knew how hard doing well is. ,0
i mean  she she reads all kinds of books so i wish i knew more to tell you why but //n She reads all different types of books.,0
"But if Gore doesn't learn to stop talking like a used car salesman, nobody's going to be listening. //n Gore needs to stop talking like a used car salesman. ",0
"it's up to fifty five on the gold card it's eighty five for the Optima oh i'm sorry fifty fifty //n It's not fifty five for the gold card, it's fifty fifty. ",0
Their study covered 86 of the 156 Class I areas in the U.S. //n THeir study covered about half of the Class I areas in the US.,0
"U. S. Army Corps of Engineers (USACE), Construction Industry Institute (CII),3 and other FFC efforts, as well as others, to augment the study. //n The FFC is making efforts to augment the study.",0
"Finally, in 1557, they were all consolidated in Macau. //n In 1557, they were all consolidated in Macau.",0
"Down on the Malabar coast, the great Portuguese explorer Vasco da Gama landed in 1498, paving the way for his countrymen to form a settlement in Goa. //n Following Vasco da Gama's expedition, the Portuguese created a settlement in Goa.",0
"Applied Fundamentals is a warehouse department, a dumping ground for whatever projects the company can't fit elsewhere. //n The department took on projects they other departments could not do.",0
"There is zinc gum, zinc spray, even zinc lollipops. //n Zinc comes in many varieties. ",0
"The $60 billion NationsBank-BankAmerica deal took three weeks, and the companies did due diligence in three days. //n Due diligence for a $60 billion deal was done in 3 days.",0
"Once we identified potential participants, we conducted extensive Internet searcHe's of their Web sites and reviewed entity and GAO audit reports and other documents to obtain background and other information for potential best practice efforts. //n To obtain background info, we did extensive internet searches after we found possible participants.",0
"The Best of the Folies Bergyres Sexier Than The home of the topless dancers of the Folies Bergyres since 1961, the Tropicana's show was recently revamped and updated. //n There are topless dancers at Folies Bergyres.",0
Did you know that all of our presidents who weren't Masons were assassinated? //n You might not know that all of our presidents who weren't Masons were assassinated.,0
"The walls were filthily dirty, as everywhere else. //n Everywhere you looked you could see grime and dirt.",0
Even the singers don't like these songs. //n The singers don't like these songs ,0
Aren't you my friend too? //n Are we not friends?,0
"This guide is one of a series of GAO publications, listed in appendix I, that are intended to define actions federal officials can take to better manage their information resources. //n GAO has a series of publications.",0
he will help you avoid a lot of little things uh financially //n He'll aid you by preventing many small financial troubles.,0
"The results looked like Versace melded with Blade Runner , says Newsweek 's Steven Levy. //n Steven Levy compares the result to Versace and Blade Runner.",0
manager's responsibility and accountability are defined. //n The manager has clear responsibility and accountability. ,0
I don't like it!  //n The person doesn't like it.,0
"The Methodology of Comparative Research, pp. 1-20. //n A report on The Methodology of Comparative Research, pp. 1-20.",0
You'd have to invoke your own gods for the requisite charm. //n People of any faith can take part in this activity.,0
think someone can do it  maybe i should start thinking about it again //n There are people who can do that and maybe I can think about doing that once more.,0
National saving provides the resources for a nation to invest domestically and abroad. //n National saving gives resources for a nation to put into their country and others.,0
Just imagine if Jews began an official campaign calling Muhammad irrelevant to Islam--can you imagine the fatwas that would produce? //n Jews starting a campaign saying Muhammad irrelevant to Islam could produce a lot of fatwas.,0
the Redwings which is the uh farm team for the Orioles so everybody hopes that uh they go all the way around here they're the they're the big team in Rochester //n The person says that the Red Wings are the big team in Rochester.,0
"However, gains and losses arising from sale of assets to foreigners do not wash out and could affect national consumption and investment. //n National consumption and investment may be effected by selling assets to foreigners.",0
"In recent years, considerable attention has focused on increasing competition in the provision of postal services. //n Competition for postal services has been a point of focus in recent years.",0
"Not there, said Tuppence over her shoulder. //n Tuppence was speaking to someone behind her.",0
"And yet, it fits in."" I shrugged my shoulders.  //n I shrugged as I talked.",0
"At the back of the cloister of Santa Croce's Franciscan monastery adjoining the church, Brunelleschi's Pazzi Chapel (Cappella dei Pazzi) is a little gem of Renaissance elegance designed in 1443. //n Brunelleschi's Pazzi Chapel is located very close Santa Croce's Franciscan monastery.",0
well i don't know uh a friend of ours let us borrow their full size van last year we took a trip across cross country and it was really nice uh but they are harder to drive because they're so much bigger //n We took a trip across the country last year.,0
"These entertainments flourish, as does flamenco, a popular art form with spiritual callings, for both the purist and the tourist. //n Flamenco is a very popular form of art that has spiritual leanings.",0
yeah uh i was uh i was pulling for the Bengals when they uh lost the Super Bowl //n The Bengals were int he Super Bowl.,0
"they can hear the unconscious music signal behind it that's right //n That's correct, there is unconscious music signal behind it that they can heard. ",0
"Over the door, Surya, the Apollo-like sun god, rides in a chariot drawn by seven prancing horses, an animal rarely seen in Nepali art. //n Surya appears above the door in a chariot.",0
"A new constitution consolidating liberal reforms was drawn up, and approved by a referendum held in 1961. //n The new constitution was approved in a referendum in 1961.",0
"Opponents said reformers shouldn't jump the gun, since 1) the decision did not deal with soft money; and 2) the court refused to overturn its 1976 decision that campaign spending limits do impede free speech. //n Opponents and reformers should not act prematurely without considering all of the factors. ",0
"Slate is content to obey the laws of the United States, even laws we don't care for. //n State is comfortable enforcing United States laws, even the unpopular ones.",0
"The atomic bombs, returned the Astronomer, ""need not be the end of civilization. //n The Astronomer believed that atomic bombs didn't have to spell the end of the world.",0
"She appears to be an apolitical soccer mom, but she's actually a liberal do-gooder and her advocacy of mental-health issues threatens to increase health-care costs for most Americans. //n She is a liberal who supports mental health issues.",0
Superjumbo? //n Tremendous?,0
"To approach humanitarian aid from the perspective of a few of its providers, try the U.S. //n If you want to understand humanitarian aid in the shoes of a few of its providers, try the U.S.",0
Jon's eyes moved to the large man before continuing. //n Jon looked at the big man before moving on.,0
Congress did not consider abortion to be within its family planning objectives. //n Abortion was not part of Congress's family planing goals.,0
"We selected a mix of federal organizations to visit, taking into consideration their various mission types (civilian, military, or regulatory), centralized and decentralized structures, and prior GAO study results. //n We took the various mission types into consideration.",0
"Yes, audit committees of the board interact with and recommend which audit firm to retain for approval by the shareholders. //n The board's audit committees recommend which audit firm to retain.",0
"Individuals, who are not commuter aliens because they live on the U.S. side of the border, travel between Mexico and the United States to shop or visit family members as a daily routine of life. //n Some people live and work in the U.S., but visit their families daily.",0
"yeah that's the oldest one isn't it //n That is the one that's been around longest, isn't it?",0
When are they appropriately used in evaluation? //n When can they be used in an evaluation?,0
"Given the steady decline in the personal saving rate, it is doubtful that Americans would willingly reduce consumption so much that the nation would be at risk of saving too much. //n The personal saving rate is decreasing.",0
"Tommy rejoined Julius, and explained. //n Tommy went to Julius and gave an explanation.",0
Take a remarkable statistic that Shesol cites but lets pass relatively unexamined. //n They had data that was very relevant but under used.,0
"It was not uncommon for several families and their animals to share one room in crowded shantytowns. //n Often, families would own multiple animals and live with them.",0
How it is formulated has understandably been a longstanding interest of the Congress. //n Congress has had a well-established interest in its formulation.,0
Newsweek 's cover story on fat argues that being fit is more important than being thin. //n It is possible to be overweight and still have a good fitness level.,0
"that's right that's right then one person doesn't know the other person down the line //n Yup, that's correct and then someone doesn't know someone else. ",0
yeah yeah it's amazing um  i always thought that teachers never got paid nearly enough i mean to be doing what they're doing //n I don't think teachers get paid enough.,0
"In 1169 the Normans landed in Wexford, beginning the struggle between England and Ireland that was to dominate Irish history until independence. //n In 1169, the Normans landed in Wexford.",0
oh what's he teach //n What subject is he a teacher of?,0
It must have been that he was only creased. //n I think it happened that way as he was only grazed.,0
"The credibility and authenticity of the case study report may depend on the writer's having provided extensive detail and description, making unexpected conclusions as difficult to deny as if the reader had been part of the event. //n The writer's detail and description decide the credibility and authenticity of the case.",0
"At the center, Piazza dei Signori is graced by Palladio's first public work, the Basilica Palladina (1549), not a church at all, but the old Roman concept of a gathering place for the lawcourts and assemby hall of the Gothic Palazzo della Ragione that it encases with a colonnade and loggia. //n The Romans had a concept of gathering places for lawcourts.",0
"Examples included denial of service, unauthorized access, data compromise, system damage, copyright infringement, and unauthorized commercial activity. //n Unauthorized commercial activity is one of the examples.",0
A fundamental finding of this forum was that owner facilities engineering organizations need to identify and retain core competencies-the essential technical and managerial skills that cannot be outsourced without serious risk to an organization's ability to conceive and acquire necessary facilities. //n Owner facilities engineering organizations must identify core competencies.,0
Everybody was predisposed to believe in Mr. Inglethorp's guilt.  //n Everyone was inclined to think that Mr. Inglethorp was guilty.,0
"After a campaign of great destruction, the authorities assured them that slavery would be abolished. //n The campaign created a lot of damage.",0
The act also requires agencies to prepare annual program performance reports to review progress toward annual performance goals //n Agencies have to review progress toward yearly goals for performance as part of the act.,0
Whether that was his real reason. //n Was that the true motive?,0
All right. //n Ok then.,0
"Maybe he just couldn't bring himself to do that, says Donaldson. //n Maybe he couldn't decide to do that, says Donaldson.",0
"He's kind of lost it, says Black Belt editor Jim Coleman. //n Jim Coleman is the editor of Black Belt magazine.",0
Many have grown more disgusted with Clinton's triangulations than with congressional Democrats' straightforward liberalism. //n Democrats represented their own brand of liberalism.,0
"and i think that when she passed away it was probably one of the greatest um i i i think it would be it was more of a relief for her //n I think when she passed away, it was a relief for her.",0
"It originated nearly 4,000 years ago with Aryan peoples who migrated to India from the vicinity of present-day Iran. //n Aryan people, from that is now seen as Iran, migrated to India 4,000 years ago.",0
The majority of opinion leaders in emergency medicine reflect the current belief that alcohol problems are outside their practice //n Most leaders in emergency medicine believe that they do not have to deal with alcohol problems.,0
would not treat gains on existing assets as a windfall to spend today. //n Gains on existing assets would not be treated as windfall.,0
The successful execution of these two critical success factors depends to a great extent on officials other than the CIO. //n The successful execution of these two critical success factors depends to a great extent on officials other than the CIO.,0
'I think I like to invent things. //n I think I want to be an inventor. ,0
um i i think they're being taught a lot maybe to be more responsible //n I think it might be an attempt to teach them responsibility.,0
"The campaign to convert Bob Dole, and to prepare the public for his imminent conversion, is resurrecting many golden-oldie rhetorical points from circa 1981. //n Bob Dole was around in 1981.",0
"Here we abandon him in the heady presence of treasures laid up on the earth, material wealth in its most concentrated and enduring form. //n We abandon him in the heady presence of treasures laid up on the earth.",0
"Although ancient Alexandria sank into the sea, the city continued to flourish as a trading port. //n Alexandria, despite sinking into the sea, was a successful trading port.",0
"Let her have an evening as a real child with people who do not wish her harm or force her to their whims, Jon thought. //n Jon thought she deserved an evening as a normal child, away from people who weren't on her side.",0
Men were springing from their backs before they stopped running--men in dull robes with elaborate masks over their faces. //n the men wearing dull robes wore masks over their faces.,0
"Of course, as demonstrated by the catalyst suppliers, if more capacity was desirable to satisfy the market, it could be added given sufficient lead time for the construction of the catalyst production facility. //n The capacity could be added if enough lead time is given.",0
Study outcomes should be multi-dimensional and assess a broad array of outcomes because the true stakeholders are society at large. //n Study outcomes should look at a broad spectrum of outcomes because stakeholders vary as well.,0
that was that was my favorite //n that was my favorite,0
"Converted from one of the city's fine Edwardian homes, the Four Seasons is less than five minutes' walk from New Kingston, behind secure walls in grounds embellished with a wide selection of tropical fruit trees. //n The Four Seasons is encircled by exotic trees and is only a short dash from new Kingston.",0
It is based on a model of the acquisition process developed by GAO in cooperation with a wide range of federal and private sector officials. //n GAO developed the acquisition process model that's referenced here.,0
well it's basically you know it's like i got like a leather jacket or a you know so i just put on a T-shirt and a leather jacket and i usually stay in class that way and if not i would wear a sweatshirt underneath it and then you know you'd but what happens is uh what i've seen here on campus it's very strange because a lot of black people here they wear like dress pants and dress shirts to go everywhere //n Lots of black people on this campus choose to wear dress pants and dress shirts.,0
"ORIGINAL DISCOUNT RATE -The discount rate originally used to calculate the present value of direct loans or loan guarantee liabilities, when the direct or guaranteed loans were disbursed. //n The original discount rate is used to calculate the present value of a loan.",0
I did not quite know what to say.  //n I wasn't sure how to respond.,0
it's uh it's actually in Durham they're they're thinking about moving it to Raleigh but it's it holds maybe four thousand and it's like three dollars to get in //n It's located in Durham but they may move it to Raleigh.,0
"The centrally situated Pont Royal, built for Louis XIV in 1685, commands some splendid panoramas, with the Louvre and the Tuileries Gardens on the Right Bank, the Musee d'Orsay on the Left, the Grand and Petit Palais down?­river, and the Palais de l'Institut de France, home of the Aca?­d???­mie Francaise, upstream. //n From the Pont Royal, you can view the Louvre, the Tuileries Gardens, and the Musee d'Orsay.",0
It may be selected as an unusually effective or unusually ineffective instance. //n This is not a usual case.,0
"and i should take off but uh i appreciate that that helped me helped motivate me //n I should get going, but thanks for motivating me.",0
"Four decades later, Penderecki has joined the ranks of those who renounce the achievements of his generation; Berio remains unabashedly highbrow and staunchly atonal, a true avant-gardist. //n Fourty years later, Penderecki renounced the achievements of his generation.",0
The preamble to the final rule discusses the comments received and any action taken as a result of the comments. //n The preamble to the final rule discusses the comments they received.,0
"Most of the remains seen at the site today constitute the second palace built following the disaster which also coincided with a Golden Age of Minoan society or the New Palace era 1700 b.c., when the people were rich through trade, and artistic endeavor was at its peak. //n A second palace was built on the site after the disaster, and some of it still remains today.",0
"In response to GAO's finding that serious complaints of poor nursing home care frequently are not investigated for months, Maryland's legislature approved funding for a 57 percent increase in its surveyor staff, and the state agency revamped its processes to emphasize a faster review of serious complaints. //n GAO found serious complaints of poor nursing home care is often not investigated for a long time.",0
"She was beginning to understand Sir James's methods. //n Sir James had his peculiarities, but she was a quick study. ",0
for the family our family because we'd like to be able to take care of our medical needs and not be thinking so much about whether or not you can afford it //n We like to take care of our medical needs without worrying about money.,0
"That went quick, he already had a tried and true mix of additives, preservatives, and stabilizers ready, which had always worked just fine. //n That was quick since he always had on hand all of the ingredients that he has used with success in the past.",0
"i don't i don't want to mess with it because since i don't know exactly all the ratios you know and everything that all the proportions the fuel and air and compression and all that stuff that needs to be precise and it's controlled by computer i figure i won't mess with that //n I will not change any of the ratios, since I don't know much about them.",0
"I'll see the film again for the last sequence  anything to stare at Redgrave's face once more, to hear her say, You want to say to each  'Stay. //n The cottages were built on beach front property.",0
"(Designed for folks who've watched Twister too many times, these vacations consist of spending two weeks driving a van around the bleakest parts of the Midwest hunting for tornadoes.) //n These vacations are for people who like storm chasing.",0
"If the speed limit is 55 mph, off-duty highway cops should drive at 55, even if 62 or 63 is close enough for the rest of us. //n Police officers ought to obey traffic laws, even if the rest of us don't.",0
"When I checked a couple of years ago, the shelter population had indeed increased, but only by a handful of families. //n A couple of years ago, after my most recent observation, the population of the shelter had gone up by a few families.",0
Taxis are expensive and vulnerable to the city's sticky traffic situation; and information on the tourist-unfriendly bus service is almost entirely in Japanese only. //n Information on the Japanese bus service is not very tourist friendly.,0
"Weld should have been able to play the victim, since Helms arguably started the fight by announcing in June that he would deny Weld a hearing. //n Helms said he would deny Weld a hearing.",0
Hamon said directors of Kentucky's four Legal Aid programs still are reviewing the cuts. //n Directors from four of Kentucky's Legal Aid programs are reviewing cuts.,0
1913: Congress Creates IRS To Unite Nation Against Common Enemy //n The IRS was created in 1913.,0
"It felt as if the entire place was supercharged, choked full of some bizarre, intoxicating cross between anger, fear...and guilt. //n There was not a normal feeling throughout the entire place. ",0
"The castle of Castalla, just off the Ibi-Villena road, is one of the most dramatically located in Spain. //n Just aside from the a road lies the dramatically located Castalla castle.",0
"um-hum well i think we've probably //n yes, well, i believe it's likely that we have",0
The unveiling of plans for an annex to MoMA caps a season of architectural extravaganzas. //n This has been a very good year for architecture.,0
yeah see what we can come up with do you like the uh news shows Twenty Twenty and Sixty Minutes those kind of things //n Do you like to watch Sixty Minutes?,0
well now that we have aired our views in such an open way //n We talked about our views.,0
"Request passes from the office of the Nueva Compaeaa Arrendataria de las Salinas de Torrevieja on the port's main square. //n You can get passes from the office of the Nueva Compaeaa Arrendataria de las Salinas de Torrevieja, if you request them.",0
"To meet our second objective, we identified those federal agencies that were instituting results-oriented management from our ongoing work on the implementation of GPRA at 24 departments and large agencies (covering about 98 percent of the federal government's fiscal year 1994 outlays) and //n Our one objective was to identify agencies instituting results orientated management.",0
Jewish mothers of America can relax. //n Jewish American mothers can relax now.,0
"Directly testing control effectiveness was cited most often as an effective way to determine if the risk reduction techniques that had been agreed to were, in fact, operating effectively. //n As an effective way to determine, if the risk reduction techiques that had been agreed to, were operating effectively is directly testing control effectiveness.",0
"Well, good-bye. //n They said, ""goodbye"".",0
The restriction would be that it must provide some reasonable level of service on seemingly reasonable terms to all recipients. //n The restriction would involve providing sensible service to recipients.,0
"Soon, the spa experienced a flood of clients eager for new sensations. //n The spa got a lot of business.",0
"Oh, Julius what will the chauffeur think? //n What is the driver going to think, Julius?",0
"The Democratic Party was elected in 1950, and remained in control until 1960, when, faced with increasing social and economic difficulties, it was overthrown by a military coup. //n The Democratic Party stayed in power for a decade.",0
"Three of these areas  (1) the automation of receipt and acceptance, (2) electronic signatures, and (3) statistical sampling regarding examination of claims in the payment process. //n One, automation of acceptance and receipt. Two, signatures processed and recorded electronically. Three, statistical samples.",0
King Street is the heart of the downtown area and the main shopping street. //n A lot of people like to shop at King Street.,0
"You notice the absence of windows, and the thickness of the close-fitting door. //n You see, there are no windows, only a very thick door.",0
Cold air blew and Jon marveled at the snow caps above them. //n Jon was impressed by the snow caps.,0
(Could this provide an evolutionary explanation for the romantic associations we have with the moon? //n Does this indicate an explanation for our romantic associations with the moon?,0
because that's the lowest thing for themselves plus there's nobody for them to look up to //n There's no one for them to model themselves after,0
well they they they they don't sensationalize it anymore they used to make a big deal out of it every time it happened //n They sensationalized it every time it happened. ,0
"Mister Kirby, you better git in here!"" Callie hailed from the stable. //n Callie yelled at Kirby.",0
"Nay, he will come to us when the time is right, said Jon. //n Jon said the man would show up when he could.",0
Wooden panelling snapped and the smell of burning leather hurt my nostrils. //n Wood panels were burning into pieces.,0
"The city has a long-standing international reputation for research and development, which began in 1681 with the founding of the Royal College of Physicians. //n The city is world renowned for development and research.",0
"this actually i i'd have to confess i don't really scope out the New Orleans games per say New Orleans just isn't isn't one of the areas i've lived in so many places i've lived in uh //n Since I've never lived in New Orleans, I don't attend their games.",0
"As proven alcohol interventions emerge, a systematic effort is needed to incorporate them into emergency department practice. //n Systematic effort is needed to implement proven alcohol interventions into emergency department practice.",0
well uh i guess uh i hadn't hadn't had a lot of time to think about voters but uh //n I suppose I haven't had a lot of time to consider voters.,0
"She is very well spoken, has a good job, and is not a bimbo by any stretch of the imagination. //n She appears to be an intelligent woman.",0
I'll fill you in on anything you need to know before you're assigned. //n I'll give you the information before you get your assignment.,0
huh um-hum um-hum yeah i wouldn't i i would think they'd spend at least that as the at the cost of clothes //n They have to buy some clothes.,0
I lost everything.' My teeth chattered. //n My teeth chattered together as I realized I had lost everything.,0
Time goes Oprah-overboard with four articles on the talk show host and her new movie of Toni Morrison's Beloved (about a runaway slave dealing with motherhood). //n Time wrote four articles about Oprah.,0
"With fast-moving tanks and superior air power, the Germans reached Paris 30 days later. //n The Germans had a wealth of technology.",0
The premiere show jumping event is the Kerrygold Horse Show at the RDS. //n The Kerrygold Horse Show is the premiere show.,0
"The curators of the Jewish Museum show, in a volley of questions, invite such a  //n The Jewish Museum show's curators received a number of questions.",0
"'You yelled it out, just before waking up,' I told her. //n I told her she yelled before she woke up.",0
I can wait here while you deliver it. //n I'm willing to wait for you to deliver it. ,0
How'd you like to be in the powder room with them when she and Linda Tripp bump into each other next time? //n Would you enjoy watching her and Tripp run into each other?,0
Stag's Head (Dame Court) is known for its good food. //n Good food is what Stag's Head (Dame Court) is known for.,0
"The citadel, built by Vauban, offers great views and is home to several museums, including the fascinating Mus??e Comtoise, full of local artifacts; an Insectarium; an Aquarium; and a Noctarium, an exhibit of local nocturnal animals. //n The citadel built by Vaubun contains several museums ranging from art to nature to wildlife.",0
"Just because someone can afford to pay $120 for an advanced showing of The Phantom Menace or $10,000 for a Knicks game doesn't mean he will. //n Some can afford to pay high prices for advance movie showings, but that doesn't mean that they will.",0
"Some others, less orthodox, can be found in Mumbai, but most emigrated to Israel when it was founded in the year 1948. //n Others have moved to Israel in 1948.",0
you can do certain things with them //n There are specific things you can do with them.,0
where to start //n What is the beginning point?,0
The fee component of the subsidy cost is required to be disclosed separately. //n The fee has to be disclosed separately. ,0
"A few weeks later, you saunter over and say, Nice little corpnet you've got here--too bad it's getting all clogged up. //n Nice little corpnet is becoming a thing, a few weeks from now.",0
Never mind what you've got.  //n Never mind what you have. ,0
"Today, the action is in the food markets and boutiques on the Grand Canal's west bank. //n On the west bank of the canal, there are boutiques.",0
"In Hong Kong, the South China Morning Post led Monday with what is said was the biggest protest in Beijing since the Tiananmen pro-democracy movement began 10 years ago this month. //n the South China Morning Post led Monday with what is said was the biggest protest in Beijing since the Tiananmen pro-democracy movement",0
