text,labels
A blue-haired clown pretends to laugh. //n A clown is a kind of animal.,0
A pair of ice dancers twirl around the rink dressed in sequins. //n Sequins are a kind of glitter.,0
There are three men crossing a busy street. //n Crossing a street is a kind of activity.,0
Some people are playing volleyball on a grass court. //n A grass court is a kind of hard court.,0
A guy is making a greeting card. //n A mural is a kind of greeting card.,0
Kids play outside. //n Playing outside has a positive impact on a child's development.,0
A man works with tools. //n A barrell is a kind of tool.,0
A woman is on horseback. //n A horse is a kind of vehicle for riding.,0
A person is in a boat. //n A boat is a kind of vehicle for transporting people.,0
A boy sometimes wears a baseball cap. //n A baseball cap is a kind of cap.,0
A woman goes to the supermarket to buy food. //n If something is required for a process then that something is the reason for that process.,0
A sweater is a kind of article of clothing. //n Pants are a kind of article of clothing.,0
A man is a kind of animal. //n Animals dance on tv.,0
Girls are talking on the phone. //n If two people are talking on the same phone then those two people are chatting.,0
There are four girl in the blue. //n There are four girl in the blue.,0
Two men run along a beach. //n A beach is a kind of location.,0
A man sits in the park feeding the pigeons. //n A pigeon is a kind of animal.,0
A building is next to a person. //n If something is next to something else then that something else is next to that something.,0
A group of lab technicians working on a project while teaching a new tech how to do the procedures that they are demonstrating in the lab. //n A new tech is a kind of tech.,0
Obama is walking the street with a group of people. //n A crowd is a group of people.,0
Mountain is a kind of terrain. //n Man riding his bike on a terrain is a kind of terrain.,0
A kid is carrying a flag. //n If a kid is carrying something then that kid has that something.,0
A black dog sits near a river. //n A river is a kind of body of water.,0
A boy swings a racquet. //n A racquet is a kind of tool for hitting a ball.,0
Sitting is the opposite of standing. //n If something is the opposite of something else then that something else is sitting.,0
The taxis are moving in the opposite direction from the police cars. //n If something is moving in the opposite direction from something else then that something is in front of that something else.,0
A girl holds a cat. //n English text says that a cat is a kind of animal.,0
Two men sit inside a building. //n The building has no windows.,0
There are animals outdoors in the snow. //n An animal is a kind of living thing.,0
A woman talks on the phone. //n A phone is used for communication / finding information.,0
The woman is speaking to a friend. //n If a woman speaks to a friend then her mouth is closed.,0
A man is in a kayak. //n A kayak is used for paddling on a lake.,0
Asians in native dress with instruments under shelter. //n Dancing is a kind of adaptation for survival in a hostile environment.,0
The women and the man are waiting for the stoplight to turn green. //n If something is waiting for something else then that something is sitting down at that something else.,0
Dogs are allowed outside during the day. //n If something is allowed outside during the day then that something is outside.,0
The dog is inside the house. //n If an animal is outside then that animal is outside.,0
He is riding his bike in the middle of the road. //n There is traffic on the road.,0
Two people are touching on a physical level. //n Arms are a part of a human for touching.,0
six kids were killed in live combat in iraq. //n If a child is killed in live combat then that child is in live combat.,0
The woman sitting on the red car sang for the crowd. //n A red car is a kind of vehicle.,0
A woman is outside. //n If something is outside then that something is there.,0
A dog licks its owner's face. //n If a dog licks something then that dog is licking that something.,0
A woman lost her phone in the crowd. //n She is now searching for the phone.,0
The people are moving on a path. //n A path is a kind of walking path.,0
A baby chimp wearing a blue shirt with a baseball is making a face. //n A baby chimp is a kind of animal.,0
A man and his son are at home. //n If something is at home then that something is asleep.,0
A man stands in an office. //n An office is a kind of ultra-modern home.,0
People are leaving the station. //n If something is leaving a place then that something is walking out of that place.,0
A woman in a yellow shirt is looking up. //n A yellow shirt is a kind of shirt.,0
The referee is kicking the ball. //n A football is a kind of ball.,0
Some people are playing baseball. //n Others are watching.,0
A woman is doing push ups. //n Two soldiers are watching a woman do push ups.,0
A woman is going downhill skiing. //n Going downhill is the opposite of skiing.,0
A woman puts on make-up. //n Face paint is used to cover the face of a woman.,0
Two boys live in a house. //n A house is a kind of place.,0
Three dancers perform acrobatics. //n Acrobatics is a kind of performance.,0
A bald man plays a drum solo. //n A drummer is a kind of player.,0
A man holding his head high is an example of an animal holding his head high. //n A man walking with his head held high is an example of an animal holding his head high.,0
The boy is lying down. //n There is nothing around this boy.,0
The man was sleeping in his bed. //n Sleeping at home is when a human is at home.,0
A man in a business suit is getting out of his suit. //n If something is done for a reason then that something is getting undressed.,0
A man is sitting outside. //n Sitting is the opposite of standing.,0
The cat rolled in the mud. //n If an animal does something then that something is done.,0
Tourist are watching a show. //n A show is a kind of performance.,0
A girl is a kind of animal. //n Animals can see everything around them.,0
It's raining in the city. //n It's raining hard in the city.,0
A lady in red is standing in front of a purple wall. //n A wall is a kind of object.,0
The women are cleaning up the forest. //n If something is cleaned up then that something is cleaned up.,0
The sky is blue. //n Blue is a kind of color.,0
An old man is sitting in a chair. //n Sitting in a chair is a kind of method for resting.,0
A dog is swimming in a body of water. //n If a dog is swimming in a body of water then that dog is near that body of water.,0
Two men are eating at a cafe. //n Eating is a kind of activity.,0
Three people are jumping rope at the same time. //n A jump rope is a kind of sport.,0
Two kids are in a hockey game. //n Hockey is a kind of game.,0
A man carries a child up the stairs. //n A child is a kind of young human.,0
The woman is white. //n Blonde is a kind of color.,0
The wind / the temperature is cold outside. //n Wind can cause the temperature of an object to decrease.,0
A child and a dog play in a playroom. //n A playroom is a kind of place.,0
There is a boy in orange with a blue bookbag. //n Orange is a kind of color.,0
There are animals walking on land. //n An animal is a kind of living thing.,0
A guy with lots of tattoos and a black shirt are putting on a rock concert. //n If something is putting on a show then that something is performing.,0
The three people are riding in a small car. //n A car is a kind of vehicle.,0
Two people are preparing food. //n Preparing food requires serving food.,0
A man is a kind of animal. //n Animals sit down.,0
A young woman is exercising in the park. //n If she is exercising in the park then she is being followed.,0
The sun is out. //n The sun rises during the day.,0
A little girl is having fun. //n Playing is when a child has fun.,0
Two people are playing a kind of game. //n Badminton is a kind of game.,0
A bed is a kind of object. //n A child plays on objects in the room.,0
Three people live in a city. //n A city is a kind of location.,0
There are animals conversing. //n An animal is a kind of living thing.,0
A child is a kind of young human. //n Playing a game has a positive impact on a child's development.,0
A woman is in the outdoors. //n If something is in the outdoors then that something is out of the outdoors.,0
A woman is on a bike. //n A giraffe is on the opposite side of the road from the woman.,0
There are people on the sidewalk. //n If something is on the sidewalk then that something is there.,0
If an animal gets a toy then that animal will jump for that toy. //n A cat is a kind of animal.,0
The old man was standing on the corner. //n If something is standing on a place then that something is standing on that place.,0
Two workers are working outside. //n A pole is a kind of object.,0
There are animals outside. //n An animal is a kind of living thing.,0
A sword wielder swings his sword in the air. //n Swinging a sword in the air causes the sword to be in the air.,0
The man is sitting on the moon. //n The moon is a kind of celestial object / celestial body.,0
A clarenet is a kind of musical instrument. //n A clarenet is being played.,0
The kids have gone outside to play. //n If something is going outside then that something is playing outside.,0
A child runs down a slide. //n If an object is moving down a slope then that object is sliding on that slope.,0
Two women go shoe shopping. //n Shoe shopping is when one kind of person goes shoe shopping.,0
A woman in combat boots is climbing into a hole in a tank. //n A hole is a kind of opening.,0
A person jumps from a height. //n A snowboard is a kind of height.,0
A biker is on the roof of his house. //n A biker is a kind of animal.,0
A young person in a white top is crying. //n A white top is a kind of white shirt.,0
A teacher usually teaches indoors. //n If something is taught indoors then that something is being taught.,0
A city is surrounded by flat land. //n Farm fields are a kind of land.,0
The boat sank after the people got in it. //n If something happens then that something is the cause of that something.,0
If something is required for something else then that something is not required for that something else. //n Quiet is the opposite of loud.,0
An artist in a red shirt cuts wood with a chisel. //n Cutting wood is a kind of art.,0
Two women are sitting in a chair. //n A chair is a kind of object.,0
The woman is sitting on a chair. //n A chair is a kind of object.,0
The crowd went crazy. //n A crowd is a kind of thing.,0
A man is required to wear a uniform when he goes to work. //n If something is required for a process then that something is in uniform.,0
Steel is used for making picnic tables. //n Steel is a kind of material.,0
A woman is inside a box. //n A box contains two women.,0
Two guys are jumping into the air. //n Jumping is a kind of sport.,0
A manhole is a kind of hole. //n A sidewalk is not a kind of hole.,0
Two men are preparing food for themselves. //n Cooking food requires preparing food.,0
There are no benches in the subway. //n A subway is a kind of public space.,0
The man is jogging. //n Jogging is a kind of running.,0
A whistle is used for detecting sound by animals. //n The man with the white pants and blue puma shirt has a whistle around his neck.,0
The boy is shaving his legs for the 3rd time in his life. //n Shaving is used for maintaining a healthy body.,0
The man is driving a vehicle on the water. //n A boat is a kind of vehicle.,0
A pantless woman is outside. //n If something is outside then that something is there.,0
The road is a kind of highway. //n A highway is a kind of interstate.,0
A bunny is a kind of animal. //n Animals eat grass.,0
A group of people are having a drink at a bar. //n The people in the bar are having a drink.,0
A soldier is a kind of animal. //n Animals shoot a rifle.,0
A disabled person cannot participate in a sport. //n If a person cannot participate in a sport then that person is not participating in that sport.,0
The couple is going to the concert. //n Going to a concert is a kind of activity.,0
Two boys live in a house. //n A house is a kind of place.,0
A pool is a kind of place. //n A girl is a kind of animal.,0
A man is walking on the street. //n If something is walking on something else then that something is outside on that something else.,0
An antique is a kind of person. //n A person is dressed like an old lady.,0
"A male wearing clothes is soaked in some liquid. //n If something is soaked in something, then that something can be kneeled by that something.",0
A chair is a kind of object. //n A shirt is a kind of object.,0
A lady is crossing the street. //n A busy street is full of cars.,0
The student has to write a science paper. //n A teacher grades papers.,0
A red sedan drives alongside a lake. //n A red sedan is a kind of vehicle.,0
Two children have the same toy. //n If two children have the same toy then those two children fight over that toy.,0
Two small dogs play in the snow. //n A dog is a kind of animal.,0
A man plays a musical instrument. //n A guitar is a kind of musical instrument.,0
A man in a t-shirt opens a beer while lounging in his backyard. //n A t-shirt is a kind of clothing.,0
"Before a race, the swimmers are playing in the pool. //n A swim team is a kind of team.",0
A woman is a kind of person. //n Reading a newspaper is a kind of activity.,0
A baby is inside a body. //n A woman is a kind of baby.,0
A construction worker is standing in front of a wooden wall carrying two by fours. //n If something is standing in front of something else then that something is being carried by that something else.,0
A woman is working at her desk. //n If a woman is working at something then that woman is sleeping at that something.,0
Animals are outside. //n A human is a kind of animal.,0
The volleyball player is on the sidelines. //n A volleyball player needs to get a drink of water.,0
A man in a sombrero sits on the lake. //n A sombrero is a kind of costume for sitting on a lake.,0
A person is eating dinner in a cafe. //n A cafe is a kind of place.,0
Some people are not wearing hats. //n If something is not worn by some people then that something is not being worn.,0
A woman and her dog visit with a girl on the sidewalk. //n A girl is a kind of young girl.,0
A girl is walking on the beach. //n If something is walking on something else then that something is on that something else.,0
A group of people are inside a building. //n A store is a kind of building.,0
A little girl is waving at someone on her left. //n If something is waved at something else then that something else is on that something.,0
Blue is a kind of color. //n People stand in a blue room.,0
Black dogs rest in the forest. //n A black dog is a kind of animal.,0
Two dogs are playing in a pool. //n A pool is a kind of body of water.,0
Adults play soccer. //n The children watch.,0
A chubby blond boy is wearing rubber bands on his wrist. //n A rubber band is a kind of band.,0
There are people in chinatown. //n Chinatown is a kind of city.,0
A fat man wearing a grey shirt is on the beach. //n If something is on the beach then that something is at the beach.,0
Nobody is sitting in a chair. //n A chair is a kind of object.,0
A boy sleeps in the sand. //n If a boy sleeps in something then that boy is sleeping in that something.,0
Shopping is when a human buys something for the first time. //n Clothing is a kind of purchase.,0
A pool is a kind of place. //n A man is swimming in a pool.,0
A dog and a lake are in the same place. //n Two dogs jump into the lake.,0
A group of people gathers around a building. //n A gathering is when a group of people gathers around a central point.,0
The police are investigating a possible crime. //n If something is investigated then that something is questioned.,0
Kids are playing in the field. //n Field sports are played by kids on a regular basis.,0
Sitting on a chair is a kind of activity. //n Surfing is a kind of activity.,0
Some children weep when a ride is shut down. //n A child is a kind of young human.,0
A man is playing in the snow. //n Snow falls during the winter in some areas.,0
A young girl hopscotches on the sidewalk. //n Hopscotch is a kind of game.,0
A volleyball is a kind of object. //n The player hits the object with his hand.,0
Four people are riding bicycles. //n Bicycling is a kind of transportation.,0
Two men are sailing in a boat. //n A boat is a kind of vehicle for moving water.,0
A boy is climbing a mountain. //n Climbing is similar to moving through air.,0
A man is standing alone in a room. //n A man is a kind of animal.,0
A valentine's day party is destroyed by lightning. //n Lightning can cause a building to catch fire.,0
A male is a kind of animal. //n Animals juggling is a kind of animal activity.,0
Some men are watching sports on the internet. //n The internet is a source of information for men.,0
A girl approaches a tree. //n A tree contains animals.,0
A person is moving around. //n Dancing is an example of moving.,0
A man is wearing a gray hoodie. //n A hoodie is a kind of clothing.,0
A vehicle has become stuck on a highway. //n Two people are stranded on the highway.,0
There are at least two objects in the room. //n An object is a kind of living thing.,0
A man fell from the sky. //n If a man falls from the sky then that man is dead.,0
A couple of people sit in front of a fence. //n A fence is a kind of object.,0
Sitting is a kind of position. //n People sit in a circle.,0
Young men are asked to read books. //n Reading a book is a kind of activity.,0
Singing is used for communication by a human. //n A person is a kind of communication device.,0
There is a man in the area. //n He is the only person in the area.,0
A person is riding a bike. //n A bike is used for transportation.,0
A man and a woman are dancing in a ballroom. //n Tango is a kind of dance.,0
Two men sit inside a box to watch football. //n A box is a kind of container for watching football.,0
A couple is touching. //n Hugging is a kind of touching.,0
Snow is a kind of weather. //n Two people jumping outdoors is a kind of weather.,0
Two boys have a ball. //n Basketball is a kind of game.,0
Sitting is a kind of communication. //n Talking is a kind of communication.,0
A man walks his dog. //n A dog is a kind of animal.,0
A child plays in a park. //n Play is when a child interacts with other children.,0
A woman does not do her own makeup. //n If a woman does something else then that woman is doing that something else.,0
The woman is not a good dancer. //n A dancer is a kind of singer.,0
The baby is holding the man. //n A baby is a kind of young human.,0
A little boy is playing outside. //n Playing outside requires being outside.,0
A car is a kind of vehicle. //n If something is on a road then that something is there.,0
A lady is a kind of person. //n A person watching television in a house is a kind of person.,0
A little girl sits on a couch inside a living room. //n A couch is a kind of furniture.,0
A bikini-clad female stands in front of a vegetable shop. //n A bikini-clad female is waiting to buy some vegetables.,0
"A couple moves into a new home. //n If a couple moves into a new home, then the two couples are separated.",0
Animals are outside. //n A human is a kind of animal.,0
The children are in class. //n Class is when a student is in school.,0
Two firefighters are standing in front of a building. //n Fire fighters are a kind of group of people.,0
A fireplace is used for heating a couple. //n If something is used for heating a couple then that something is warm by that something.,0
A group of people are in the middle of a forest. //n A forest is a kind of environment.,0
A dj holds up a mixtape. //n An elvis presley mixtape is a kind of mixtape.,0
A kid is a kind of celestial object / celestial body. //n Stars are a kind of celestial object / celestial body.,0
A group of people are eating dinner. //n A restaurant is a kind of place.,0
Exercise has a positive impact on a dog's health. //n A dog is a kind of animal.,0
The two boys are playing outside. //n Playing outside is dangerous.,0
7 young boys are home with their mothers. //n Mother is folding the laundry.,0
A horse is a kind of animal. //n Animals are outdoors.,0
Large dogs have their teeth bared near some trees. //n If something is bared then that something is fighting.,0
A man stands on cement. //n If something is on cement then that something is in cement.,0
A man is walking in a field. //n A field is surrounded by garbage.,0
Two people are cooking in a kitchen. //n Cooking requires two people.,0
The bubble was set up by a computer. //n A computer and two men are kinds of people.,0
A girl with pink coat is walking beside clown man. //n A clown man is a kind of person.,0
A group of people talk to each other. //n Talking to each other is a kind of communication.,0
They are gazing at the establishment. //n Gazing is a kind of action.,0
There are two women in a room. //n Two women are having a conversation.,0
A group of people are sitting in a theatre watching a play. //n An opera is a kind of play.,0
A woman is in the hot tub. //n The hot tub can be used for soothing the feet.,0
The cop is in swat gear ready to knock down the door to a nusing home. //n If something is required for a process then that something is ready for that process.,0
Two men are loading the bike with fruit. //n Fruit is a kind of substance.,0
The banjo player performs for a church. //n A banjo player is a kind of performer.,0
The woman is playing with the dog. //n A dog is a kind of animal.,0
A guy is in a phone booth. //n A single guy is in a phone booth alone.,0
The sky is dark outside. //n The sky is a kind of dark place.,0
A dog is playing in a pool. //n A pool is a kind of place.,0
Someone dressed up as a zombie. //n Zombie is a kind of animal.,0
A man sleeps in his car. //n The car is parked on the curb.,0
A person is working off the ground. //n Construction requires working off the ground.,0
A woman riding a bike through an odd shaped tunnel. //n A bike is a kind of vehicle.,0
A man rides his dirt bike at night. //n If something is done at night then that something is not visible.,0
Men sit down. //n Sitting is a kind of position.,0
Dogs eat their food source. //n A cat is a kind of food source for dogs.,0
The clown is driving his car home. //n If something is driving home then that something is doing that something.,0
A man running away from a crowd is an example of a human running away from a crowd. //n If a human runs away from a crowd then that man is running away from that crowd.,0
"A tennis player is trying to catch the ball on the court. //n If an object is trying to catch something else, then that object may be caught by that player.",0
If a man falls off a cliff then that man is falling off into the ocean. //n A cliff is a kind of body of water.,0
A boy hits a softball towards his dad. //n Softball is a kind of ball.,0
A man sits on a bench. //n A bench is a kind of place.,0
A large crowd gathers in a place. //n A party is a kind of gathering.,0
A player rests in a dugout. //n A dugout is a kind of place.,0
The two men are taking a break from fighting. //n Boxing is a kind of sport.,0
Smoking cigarettes has a negative impact on a human's health. //n If something has a negative impact on a living thing's health then that living thing is not smoking that something.,0
Sledding is when children push themselves on a hill. //n A hill is a kind of place.,0
A boy shoots a bow and arrow at a target. //n A bow and arrow are kinds of weapons.,0
A harpist performs in a recital hall. //n A recital hall is a kind of venue for performing.,0
The person here is dressed in a space suit. //n Astronauts usually have space suits.,0
A little girl rode her bike around in circles in the middle of the school playground. //n A circle is a kind of circle.,0
A crowd of young people are sitting down and chatting at a cafe in the city. //n A cafe is a kind of place.,0
A girl invents things. //n An invention is a kind of thing.,0
A dog is a kind of animal. //n Man takes animals out for walks.,0
A liquor store sells wine. //n Buying something is a kind of method for buying something.,0
A couple sit on a beach. //n The beach is near the ocean.,0
A crowded place holds people. //n A boat is a kind of place.,0
A man and woman are walking past each other in a crowded street. //n If two people are walking past each other then those two people are hugging each other.,0
A person is outside. //n If something is outside then that something is there.,0
A group of people are sitting down at a table. //n A table is a part of an expensive restaurant.,0
The dog likes to play with other dogs. //n A cat likes to play with other dogs.,0
An artist paints a mural on a building. //n A mural is a kind of artwork.,0
Playing an instrument requires knowing how to play that instrument. //n If something requires knowing how to play something else then that something is playing that something else.,0
A library contains books. //n Books are used for reading by people.,0
A group of people rides in a car. //n Cars are a kind of vehicle.,0
An angelic mouse is a kind of animal. //n Animals eat cheese in a hole.,0
The child is surfing in the dark. //n Surfing at night is when most people are not around.,0
Two men are laughing at a story as they look at baseball mitts to purchase for their sons. //n A joke is a kind of story.,0
The man did not do any physical activity today. //n If something is not done today then that something is not done today.,0
A cafe is a kind of place. //n Sipping coffee is a kind of activity.,0
Sumo wrestlers eat a lot of food. //n If something is a kind of something else then that something else is chowing down on that something.,0
A man jumps over the garbage can with his snowboard. //n A snowboard is used for jumping over obstacles.,0
A brown dog stands in a river with his head turned toward the water. //n If a dog is facing a river then that dog is facing that river.,0
A choir is a kind of group of people who practice with their director. //n A mid-sized group of people practices with their director.,0
A couch is a kind of furniture. //n People sit on furniture in a home.,0
The vendor has no goods for sale. //n If something is not for sale then that something is not for sale.,0
The dog is at the house. //n The man is at the house.,0
The land is very flat. //n A lot of land is flat.,0
A cot is used for sleeping by children. //n Two children sleep on the same kind of cot.,0
The floor is a kind of object. //n Wood is a kind of object.,0
Girls are running on a track. //n A track is a kind of surface.,0
A man walking on a treadmill listening to someones conversation at the gym. //n A conversation is a kind of activity.,0
A boy stood next to a stone worker. //n A boy is a kind of young boy.,0
The two men are walking past each other. //n If two men pass each other then those two men are smiling.,0
"A boy sees something and runs down the street. //n If something is seen and heard, then that something is running.",0
A boy does a bike trick at the park. //n A bike trick is a kind of trick.,0
If something causes a living thing to fall then that living thing is at risk of falling. //n A person is a kind of living thing.,0
A woman is on a rollerblade. //n If something is on a bicycle then that something is going to be done by a woman.,0
Playing outside has a positive impact on a child's development. //n If something has a positive impact on a child's development then that child will do that something.,0
A person is walking on a sidewalk. //n If a person is walking on a sidewalk then that person is in the air.,0
The men are performing at the piano recital. //n A piano recital is a kind of performance.,0
A bicycle is a kind of object. //n The person is walking away from the object.,0
A motorcyclist is going fast. //n Going fast is the opposite of jumping.,0
Two men battle for a soccer ball. //n If one man falls then the other man is injured.,0
The men are wearing baseball caps. //n The women are not wearing baseball caps.,0
An animal has to go through an obstacle course. //n A dog is a kind of animal.,0
A beach is a kind of place. //n Children play on beaches.,0
The woman is out playing baseball. //n If something is out playing something else then that something is playing that something else.,0
A red umbrella is being held by an asian woman in china. //n An umbrella is a kind of object.,0
A man requires gasoline for work. //n If something is required for a process then that something is driven to that process.,0
Two dogs are playing in a field. //n Playing is a kind of activity.,0
There are teenage boys attending a funeral. //n There are teenage boys attending a funeral.,0
A hiker is a kind of animal. //n Animals usually live outdoors.,0
The people are sitting down. //n Sitting down is the opposite of standing.,0
A person sings a song in front of an advertisement. //n A red advertisement is a kind of advertisement.,0
Two teams compete in soccer. //n Soccer is a kind of competition.,0
Two women are playing lacrosse. //n If two women are playing lacrosse then those two women will hit each other.,0
Two people are out running on a sunny day. //n If something is out running then that something is running.,0
"A dog needs to drink water for survival. //n If a living thing needs something to survive, then that living thing is thirsty.",0
The old lady robbed the two men. //n If an old lady robs two men then that old lady is the one who robs the two men.,0
A group of females are sitting on a horse. //n A horse is a kind of animal.,0
You punched me in the shoulder. //n If something is punched in the shoulder then that something is done.,0
A man is making food. //n Cooking food requires adding heat energy to the food.,0
Two people are holding a string. //n A string is a kind of object.,0
The boy is dancing. //n Dancing is a kind of singing.,0
A group of children are playing on a beach. //n A beach is a kind of place.,0
Sitting next to each other is a kind of communication. //n Talking is a kind of communication.,0
A child is holding a cup as he slides down a slide. //n A cup is a kind of object.,0
The rogue dancer wears a pink tutu while the other girls all wear white. //n The girls continue to dance under the pink light.,0
People walk on sidewalks. //n A city street is paved with sidewalks.,0
"Bubbles are used for releasing gas by young girls. //n If something is used for a process, then that something is the result of that process.",0
If an animal grabs something then that animal is holding onto that something. //n A stick is a kind of object.,0
Stacks of papers are visible to the eye. //n If something is visible to something else then that something else is looking through that something.,0
A beautiful boy sings while draped in a flag. //n A flag is a kind of decoration.,0
The player has a ball in his/her hand. //n A ball is a part of a game.,0
A group of kids play together. //n Playing together has a positive impact on a child's development.,0
A young girl is climbing on top of a lion statue. //n Climbing is similar to sitting on top of something.,0
A man is in a chair. //n He is wearing a blue shirt.,0
The four teenagers want to go to the mall. //n Going to the mall requires driving.,0
A girl is walking on the sand. //n If something is walking on something else then that something is walking across that something else.,0
A person is running with their hands up to catch a bus. //n If something is required for a process then that something is not required for that process.,0
A couple is a kind of animal. //n Animals love to dance.,0
Two female dogs have the same trait of being lazy. //n If two things have the same trait then those two things are alike.,0
A woman is in a red top. //n A red top is a kind of color.,0
A beach is a kind of location. //n People usually go to places that are open to the public.,0
A man with a cat on his lap scratches the cat. //n If something scratches something else then that something is dangerous.,0
A woman goes to the hair salon for a haircut. //n A haircut is a kind of service.,0
"The man is waiting for the dmv to start. //n If something starts, then that something is standing in line.",0
It is night in the desert. //n A desert is a kind of environment.,0
There are women playing music in short shirts. //n Long shirts are used for playing music by women.,0
A child likes to play with bubbles. //n Playing with bubbles is a kind of activity.,0
The people are standing on their feet. //n Sitting is a kind of walking.,0
Dad is in the pool. //n Dad is not enjoying the pool.,0
They are selling jewelry. //n A watch is a kind of jewelry.,0
A girl in a gray shirt is sitting on her hands. //n If something is sitting on something else then that something else is sitting on that something.,0
A young boy carries a bouquet of flowers. //n A bouquet of flowers is a kind of gift.,0
Two men are playing a musical instrument. //n Dancing is a kind of musical instrument.,0
A woman rides her bicycle across the crosswalk. //n Bicycling is a kind of activity.,0
A backpack is used for carrying around things by women. //n A woman carrying something around is an example of carrying something.,0
The dog is inside the house. //n A dog eats food.,0
Two people are running a race. //n A marathon is a kind of race.,0
A kid is a kind of animal. //n Animals race on a track.,0
A group of people are gathered around a soccer ball. //n Soccer is a kind of game.,0
A person goes to the beach to swim. //n If something goes to the beach then that something is doing that something.,0
Boys and girls in red uniforms are playing in a field. //n A field is a kind of outdoor area.,0
She is yelling at the dogs that are barking outside. //n Yelling is a kind of rowdy behavior.,0
Two men sing a song. //n A song is a kind of performance.,0
A woman is a kind of animal. //n Animals play games.,0
A person is out walking in the street. //n If something is out in the street then that something is there.,0
Girls are having fun. //n Having fun usually requires having a glass of something.,0
A woman is shopping with her cart. //n Shopping is usually done indoors.,0
Two women are models. //n A model is a kind of performer.,0
A skater is sliding down a ramp. //n Skating is a kind of moving.,0
Three men are walking. //n Singing is used for communication by three men.,0
A person is pole dancing in the middle of the road. //n Pole dancing is a kind of activity.,0
A group of kids are playing in the park. //n Playing in a park is a kind of activity.,0
A woman is taking a woman's temperature. //n Temperature is a kind of blood pressure.,0
A balding man with facial hair wearing a dark suit and tie plays bagpipes. //n A young blonde woman stands next to him in a blue shirt and skirt sticking her tongue out.,0
Two people are dancing in a red room. //n Red is a kind of color.,0
A runner is a kind of person. //n A runner runs down the street.,0
There are lots of people in this picture. //n A group of people is a kind of picture.,0
A person goes inside a building. //n If something goes inside a building then that something is inside.,0
The men are not wearing shits in the car. //n If something is not worn then that something is not there.,0
A group of guys are playing outside. //n Playing outside requires being outside.,0
The race for the cure has a large number of participants. //n A race is a kind of competition.,0
A child gets injured. //n He laughs when he gets hurt.,0
A shopping mall contains lots of people. //n If something contains something else then that something is inside that something else.,0
The man is playing in a dark room. //n Dark is the opposite of bright.,0
A blonde kid wearing a purple dress is climbing on a bed. //n Climbing is similar to jumping.,0
A dog is a kind of animal. //n Animals watch their owners.,0
A man in khakis lays down on a pole. //n A pole is a kind of object.,0
Men with no arms are the opposite of women with no arms. //n If two things have the same characteristics then those two things compete with one another.,0
A girl takes a picture of herself with a camera. //n Taking a picture of something means posing for the camera.,0
The lady had a picture of herself. //n A picture is a kind of document.,0
A man is black in color. //n Black is a kind of color.,0
A man is a kind of animal. //n Animals walk around.,0
A young child in a green shirt plays outside. //n A green shirt is a kind of color.,0
A fish is in the water for swimming. //n Swimming is when animals move their bodies from one place to another place.,0
A homeless man sleeps in a shelter. //n A shelter is a kind of place to sleep.,0
A man is eating at a restaurant. //n Eating is a kind of method for ordering food.,0
The man is wearing a red suit. //n A suit is a kind of color.,0
A cat and a dog live together. //n If two things live together then those two things are together.,0
A person is in the water trying to catch fish. //n Fish are usually caught in bodies of water.,0
There is a festival going on in the middle of the desert. //n A festival is a kind of celebration.,0
She looks at the sky. //n The sky is a kind of valley.,0
A jedi is a kind of celestial being. //n A light saber is a kind of celestial object.,0
The cat chases the dog through the long grass. //n A cat and a dog are kinds of animals.,0
Four people are playing tennis. //n Tennis is a kind of game.,0
The lady has a baby. //n A baby has two helpers.,0
A man carries a baby. //n A son is a kind of baby.,0
"The moon has people on it. //n If something has people on it, then those things are on the moon.",0
A chair is a kind of object. //n He tests the object by sitting in it.,0
"He is playing in the snow. //n In the snow, snow is cold.",0
An adult and a child are playing in the sand. //n Playing in the sand is similar to posing in the sand.,0
Some of the instruments here are not amplified via speakers. //n A microphone is used for capturing sound by some musicians.,0
It was really cold outside. //n Skiing is when people go outside in the winter.,0
Two people are standing by a pool table. //n A pool table is a kind of object.,0
A woman thinks she is seeing a man. //n If a thing is seen by two people then those two things are confused.,0
Some men are playing in the sand. //n The sand at the beach is sand.,0
Two men are looking at a piece of graffiti. //n Graffiti is a kind of thing.,0
The little boy is wearing a green mask. //n A green mask is a kind of color.,0
A girl is learning to play the piano. //n Learning to play an instrument requires practice.,0
A woman tends to her flowers. //n Planting flowers requires caring for the flowers.,0
The white poodle is near the blue tent. //n If an animal is near something then that animal is near that something.,0
Observers are watching a board game being played. //n Checkers is a kind of board game.,0
A woman with a blue glove and several others. //n If something is blue then that something is blue.,0
A boy is playing in the sand. //n A sand dune is a kind of place.,0
A man carrying pineapples on his head is an example of a monkey carrying pineapples. //n A monkey is a kind of animal.,0
The little girl has a toy for playing with. //n Toys are used for playing.,0
The dog is a kind of animal. //n Animals are brown in color.,0
Three women with hats pose for a picture. //n To pose for a picture means to take a picture.,0
A red hot rod is a kind of object. //n Green hot rod is a kind of object.,0
A couple both dressed as chefs are eating. //n Eating wine is the opposite of drinking wine.,0
A bowl of ice cream is held by a person in a red hat. //n Ice cream cones are held by a person in a red hat.,0
Some people are playing soccer. //n Soccer is a kind of game.,0
A person usually runs during the day. //n Running is a kind of activity.,0
A woman is walking down the sidewalk. //n If something is walking down a sidewalk then that something is there.,0
"Nobody is using a sidewalk. //n If something is used for a process, then that something is not walking.",0
