text,labels
"three women and two men in swimsuits, sunbathing on lawn chairs covered by towels. //n three women in swimsuits sunbathing on lawn chairs covered by towels",0
a black and brown dog is wearing a blue color and is standing over water. //n a dog is standing over water,0
some people are watching a little girl and a owner of a stand making bubbles with some the items he is selling. //n there are people watching a little girl and a stand owner make bubbles,0
a man in a white t-shirt is holding a snow shovel. //n a man in a white tshirt is holding a shovel,0
a pitcher and catcher on a baseball field with the ball in between them. //n a ball is bounced between a pitcher and a catcher,0
waitress working the coffee shop. //n waitress working in the coffee shop,0
a little girl in a red snowsuit sits on a snowball in a backyard. //n a little girl in a snowsuit sits on a snowball,0
a little girl is sitting on the shoulder of a man wearing a black cap. //n the girl sits on the mans shoulder,0
a black man in a suit and tie sitting behind a drum set with sheet music in front of it. //n a man sits behind a drum set,0
a brown-haired boy and a woman in a white jacket run through a field. //n a boy and woman run through the field,0
a white photographer films a seated black child while other children of mixed race watch. //n a white photographer films a seated black child while other mixed race children watch,0
a girl is walking next to the small waves that crash in the ocean. //n a girl is walking by the waves,0
a chef is cooking some food for a man in a green shirt. //n a man in a green shirt is looking for food,0
a child lies in the hay with only a head and arm showing. //n a child lying in hay,0
man trying to make it to base during a baseball game while the pitcher is throwing the ball to the baseman to throw him out. //n a man try to make it to base during a baseball game,0
a man and woman holding wooden polls and practicing martial arts moves in front of a crowd. //n a man and woman holding wooden poles and practicing martial arts moves in front of a crowd,0
"there is one man in the foreground with a hammer, another is in the background, possibly doing the same work as the man in the foreground. //n there is another man in the background possibly doing the same work as the man in the foreground",0
a woman walking with a cane wearing a flower jacket and black pants walking by flower wreaths. //n a woman walking with a cane carrying a wreath,0
several workers standing in a partially constructed building behind street sign //n workers stand in a building,0
a line of people in front of a hyatt regency hotel. //n a line of people in front of a hyatt hotel,0
a group of foreign exchange students having a good time and enjoying the city life in the astonishingly busy streets of new york as they enjoy their first time being in the united states. //n a group of foreign exchange students enjoying the city life in the busy streets of new york,0
two women stop to have their picture taken outside the chocolate factory. //n two women stop to have their picture taken,0
"three seated people eating and drinking near trees, with three people standing in the background. //n three people are eating and drinking near trees with three people standing in the background",0
a procession of adults and children play drums and percussion instruments. //n a crowd of people are playing percussion instruments,0
the black dog retreived the white toy in the water. //n the black dog retrieved the white toy,0
a man in a black helmet riding his bike on a trail. //n a man wearing a black helmet is riding his bike on a trail,0
kid wearing white shirt and black hat posing for the camera. //n a child poses for a photograph,0
the shake shack is a crowded restaurant. //n the shake shack is a restaurant,0
dogs getting acquainted on the sidewalk while their owners sit nearby. //n the dogs were getting to know each other on the sidewalk,0
two guys in a chemistry lab doing homework. //n two guys in a laboratory,0
a caucasian woman is sitting around a table with african men. //n a woman and men are sitting at a table,0
a child in a pink coat is standing in the middle of a pile of empty plastic bottles. //n a child in a pink coat is standing in the middle of a pile of empty plastic bottles,0
a person in black sports attire wearing boxing gloves attempting to kick another person in the face. //n a person with boxing gloves attempting to kick another person in the face,0
a flying machine with a yellow sail is landing with industrial buildings in the background. //n a flying machine with a yellow sail is landing,0
the small boy in the red hat has a cracker. //n the little boy in the hat has crackers,0
a brown dog in midair with a frisbee in his mouth. //n a dog in midair with a ball in his mouth,0
two cheerleaders in dark blue pants and bra style top with yellow pompoms mid cheer. //n two cheerleaders in dark blue pants and bra style top with yellow pompoms midcelebration,0
a brown dog is jumping into a pond. //n a dog is jumping into a pond,0
a girl in a orange shirt and a guy in a black shirt are watching a creek. //n a girl in a orange shirt and a guy in a black shirt are watching a creek,0
a young child wearing a red shirt swinging on a faux tire swing. //n a child swings on a tire swing,0
two people occupy a small boat in a river with a cityscape in the background. //n two people occupy a boat,0
"a smiling young man walking on next to the beach wearing a baseball cap, blue t-shirt and jeans. //n a young man is walking on the beach wearing a baseball cap blue tshirt and jeans",0
a running girl prepares to kick a soccer ball. //n a girl prepares to kick a soccer ball,0
a man is crouching near a big plywood piece and some milk crates with random things inside. //n a man is crouching near a big piece of plywood  some milk crates,0
"a woman standing by a bike, in front of a store and tunnel. //n a woman standing by a bike in front of a store",0
a table is illuminated with several different colored jar candles and three people are standing around it. //n a table is illuminated with several different colored jar candles and three people are standing around it,0
dejected man sits crossed-legged with head in hands. //n a person sits crosslegged,0
man squirts water gun in dogs mouth //n a man sprays a water gun down a dog,0
some people are standing at a busy intersection waiting to cross the street. //n some people are standing by a busy intersection waiting to cross,0
people are standing on the hollywood walk of fame. //n a crowd is standing on the hollywood walk of fame,0
a cheering squad doing their stunt by throwing one cheer dancer in the air and the rest getting ready to catch her. //n a group preparing to catch a cheerleader,0
"a girl leans on a kitchen counter laughing, with the waistband of her pants at crotch level. //n a girl is leaning on a kitchen counter to laugh",0
people and goats are walking around a muddy field. //n people and animals walk through a muddy field,0
the kids are riding bikes in the pile of dirt. //n kids are riding bikes in the dirt,0
a little boy in a bubble bath wearing his yellow mask and snorkel. //n little boy wears mask and snorkel,0
"a quartet of young people, possibly spanish or portuguese, wearing red bandannas, while one conspicuously does not, stroll down a boulevard. //n some young people are walking down the street",0
"a man wearing blue jeans, blue shirt and a cap runs in front of a large truck on a street. //n a man in blue jeans blue shirt and a cap runs in front of a truck",0
a man in a pink shirt is listening to his ipad while he waits for the train. //n a man is listening to his ipad,0
a basketball player in a yellow uniform tries to dribble while being defended by a player in a blue uniform. //n the basketball player has a yellow uniform,0
a young person wearing a pink one-piece swimsuit and goggles about to complete a leap into a swimming pool. //n a young person wearing a onepiece swimsuit and goggles about to complete a leap into a swimming pool,0
a barefoot boy in shorts and a t-shirt jumps in muddy grass. //n a boy jumps into muddy grass,0
young male child in a grocery cart with food items. //n a young boy is pushing a cart full of food,0
two musicians are playing music in a barn. //n two musicians are playing in the barn,0
a fisherman drags his boat into land. //n a fishing boat is pulled into land,0
a young woman in a dark hat is sitting on something in the large body of water with green mountains in the background and her legs are in the water. //n a young woman in a dark hat is sitting on something in the large body of water with green mountains in the background and her legs are in the water,0
an older woman sits next to a small girl who is wearing a striped dress. //n the girl is wearing a striped dress,0
a man in a yellow shirt and a woman in white sit in the sunset. //n a man in yellow shirt and a woman in white sit in the sunset,0
group of police with shields standing outside a building. //n police standing outside a building,0
a woman is holding a drink in front of a white tent. //n a woman is holding a drink in front of a white tent,0
a group of boys pouring soda into a white plastic bucket while a man pumps a bicycle pump. //n a group of kids pour soda onto a bucket,0
three young boys are selling bags of popcorn to the general public. //n three boys are selling popcorn,0
a few people sit together on the snowy mountaintop. //n a few people sit together on the snowy mountaintop,0
looks as if the man in a blue shirt with white strips on the arms is pressure washing the kitchen deep fryer. //n looks as if a man in a blue shirt with white strips on the arms is sweeping the fryer,0
a young boy plays on a playground piece shaped like a seahorse. //n a boy plays on a playground piece,0
"an injured, bloody person sitting with friends in a hospital waiting room. //n an injured person was sitting in a hospital waiting room with friends",0
"a group of men haul black trash bags across the beach, nearby a pickup truck and a bulldozer. //n a group of men hauling trash bags near a truck and a bulldozer",0
two roommates are trying to fix the sink in the kitchen. //n two people are in a kitchen,0
the man in the white hat has various items on the sidewalk. //n a man has items on the sidewalk,0
two young asian man in sunglasses walk along a sidewalk with their mcdonald's soft drinks. //n two young men with mcdonalds drinks walk on the sidewalk,0
a man talking to a woman while he is holding her arm on a street at night. //n a man talks to a woman while he holds her arm,0
a young girl in a blue and pink bathing suit runs around a pool. //n a girl in a blue and pink bathing suit runs around a swimming pool,0
a man with a black hat and black shirt is talking on a cellphone and drinking a beer outside. //n a man with a black hat is talking on the phone and drinking a beer outside,0
a young woman plays tennis while wearing a yellow outfit. //n a woman plays tennis while wearing a yellow suit,0
a woman stands at a covered table with condiments on it with a wide open field behind her. //n a woman stands at a table with condiments,0
two girls clean the glass windows of an entryway while another woman speaks to them. //n two girls clean the glass windows of an entryway while another woman speaks to them,0
many people cross a very tall footbridge with a tree-covered hill in the background. //n there are people crossing a footbridge,0
young man wearing a wear jacket is behind a counter in a jewelry store gazing off into the distance. //n a man looks into a distance wearing a jacket,0
a child sings into a loofa in the bathtub //n a child sings,0
a young girl is wearing a bathing suit and the ocean is behind her. //n a young girl is wearing a bathing suit,0
a man smoking a cigarette with a nun habit on. //n a man smoking while wearing a nun habit,0
a woman in a white dress holding a bunch of red flowers. //n a white woman holding a bunch of flowers,0
two old people look on at a guy selling something for 1.20 euro. //n two old people are looking at a guy selling something,0
pedestrians walking past an empty british telephone booth. //n people are walking past a telephone booth,0
an older woman dressed in pink with a black fanny pack is outside with some trees and an interesting architectural design next to her. //n a woman in pink is sitting outside with some trees and some buildings,0
a construction crew works on the street. //n there is a group working on the street,0
a man in green is checking on some kind of plant that appears to have green tomato-like vegetables. //n a man in green is checking on a plant that appears to have green tomatoes,0
tourists taking photographs. //n tourists taking photographs,0
a gray dog runs along side a pool while a yellow dog jumps into the pool. //n a gray dog runs along side a pool while a yellow dog jumps into the pool,0
a group of runners standing in front of a red car in europe. //n a group of runners in europe are standing in front of a car,0
a black dog stands in the surf holding a red rubber ball. //n a dog stands in the water with a rubber ball,0
two women carrying grain on their head. //n a couple women are carrying grain on their head,0
a crying man looking at a motorcycle and another man in jean shorts sits in a white plastic chair in front of a bungalow store open for business. //n a man is looking at a motorcycle and another man is sitting in a white plastic chair in front of a store,0
a little girl on the street in a yellowish green and orange dress is holding a hello kitty balloon with her right hand. //n a little girl in a yellowish green and orange dress is holding a hello kitty balloon with her right hand,0
a small child in a hood is sitting in a train and looking at the platform. //n a young boy is sitting in a train,0
a young woman wearing skinny jeans and carrying a purse and some other bags is crossing the street amidst some tall buildings. //n a woman is walking across the street,0
man in yellow suite jumping off a hill on dirt bike. //n man in yellow suite jumping off a hill,0
a boy wearing a green shirt on a bicycle reflecting off a store window. //n a boy wearing a green shirt on a bicycle reflecting off a store,0
a young boy holds another boy's ears. //n there is a young boy holding another boys ears,0
a man in sunglasses and a hat is seen among a crowd. //n a man with sunglasses and a hat is among a crowd,0
a young man holding a gun in a boat. //n a young man holds a gun,0
a woman using a hoe near her crops on a farm. //n a woman using a hoe in a farm,0
two people sitting on a cement bench chatting over lunch. //n two people talking over lunch,0
"a policeman in a vehicle with a laptop and notes, overlooking the street. //n a man in a car with a laptop",0
a dog runs for a tennis ball in a backyard with a tile courtyard. //n a dog runs in a backyard with a courtyard,0
a child and an adult looking at each other. //n a child and a person look at each other,0
"two young adults at a rodeo, one is helping the other to fix an injury to his arm after a brief ride. //n two young adults at a rodeo one is helping the other to fix an injury to his arm after a brief ride",0
a woman in a race is running past photographers. //n a woman in a race is running,0
a woman wearing a suitcase full of money. //n a woman is carrying a suitcase with money,0
a woman wearing a white shirt is playing a slot machine. //n a woman wearing a shirt is playing the slot machine,0
a boy in a gray hooded sweatshirt is throwing away a bag of garbage into a green dumpster. //n a boy in a gray hooded sweatshirt is throwing away a garbage bag,0
a group of people are riding bikes across a bridge. //n people riding bikes across bridge,0
a photographer eyes his next subject in a garden of tulips. //n a photographer looks at a field of tulips,0
a girl in a yellow shirt plays in the water. //n a child is playing in the water,0
a man in a red shirt and wearing a white bandanna on his head is sitting on a sound stage. //n a man in a red shirt is sitting on a sound stage,0
a terrier is sprayed by a hose while jumping in a pool. //n a dog is sprayed by a hose,0
young asian boy wearing blue hat and shirt sitting on man's shoulders //n a young boy wearing blue hat and shirt sitting on a mans shoulders,0
a brown and white dog barking through the fence at smaller black and white dog. //n a brown dog barking through the fence at smaller black dog,0
an old man is having his eye checked out. //n an old man is getting his eye checked out,0
baby loving his or her first time in the swing. //n a baby loving his or her first time in the swing,0
a man wearing a gray jacket and blue shorts is riding a bike. //n a man in a gray jacket and blue shorts is riding a bicycle,0
a man and woman cook in a kitchen painted red. //n a man and woman cook in a kitchen,0
an elderly woman sits on the sidewalk against a dirty wall with her legs crossed and her hands in her lap. //n an elderly woman sits on the sidewalk against a dirty wall with her legs crossed and her hands on her lap,0
two soldiers wearing camouflage are getting food from a woman in white as two people in white stand behind a counter watching. //n two soldiers wearing camouflage are getting food from a woman behind a counter,0
a man bundled up is shoveling snow and posing for a picture. //n a person bundled up is shoveling snow and posing for a picture,0
cowboy riding a horse at an event //n a man is riding a horse,0
a large man sits at a bar watching tv. //n a man sits at a bar,0
a restaurant worker is cleaning a seat. //n a restaurant worker is cleaning a seat,0
the man is on a ski boat in the water. //n the man is on a boat,0
a man is standing in front of a microphone at a podium //n a microphone is standing in front of a man on a podium,0
a woman writes a note for an older woman. //n a woman writes a note,0
a blond child swinging on a swing. //n a blonde child swings on a swing,0
a man in a brown suit passes by a bus stop in the city. //n a man passes by a bus stop,0
a man sitting on a fake airplane during a rodeo. //n a man is at a rodeo and is sitting on a fake airplane,0
a boy in a black t-shirt and blue jeans is pushing a toy three wheeler around a small pool. //n a boy pushing a three wheeler around the pool,0
a young girl dances while the band plays. //n a girl dances,0
"two young children, one wearing a blue shirt and something on their head climbing a tree standing in front of a body of water. //n two people one wearing a blue shirt and something on their head climbing a tree standing in front of a body of water",0
a little girl in a pink hat holds a camera to her face. //n a little girl in a pink cap holds a camera to her face,0
a man wearing a camouflage jacket is driving a four wheeler while pulling a little girl wearing a purple coat and pink hat on a sled. //n a person is pushing a child on a sled while a man is wearing a jacket,0
"a young woman in black is standing in front of a wall with writing, she is holding something in her right hand. //n an young person in black is standing in front of a wall with writing she is holding something in her right hand",0
"two men, one in a circuit city t-shirt, the other in an m &ms t-shirt, operate video game guns. //n two men in video games are operating a gun",0
people looking at fish at an aquarium. //n people looking at fish,0
a woman and a man next to a clothes rack //n a woman and a man were standing next to a clothes rack,0
a woman in a green jacket is pushing the button to cross the street. //n a woman in green jacket is pushing the button to cross the street,0
"a man in a black uniform and white hat works in a food service, and pours sauce over food with a ladle. //n a man in a black uniform pours sauce over food",0
"a man in a black suit with tie and corsage smiles at a girl who smiles back, both are sitting at a table at a semi formal event such as a wedding or reunion. //n a man in a black suit with tie and corsage smiles at a girl who smiles back both are sitting at a table at ",0
army person squatting in the rain. //n the soldier is squatting,0
"a young boy wearing a blue winter coat and hat, is looking carefully at flower arrangements. //n a young boy looks at floral arrangements",0
there are a group of people on a tractor of some kind riding through a field. //n there are a group of people on a tractor of some kind,0
a group of people are looking at different books in a library. //n a group of people are looking at books,0
two men draw on a canvass in front of a christmas tree. //n two men draw on a canvas,0
a woman wearing a scarf and reading a thin book reclines on a wooden structure. //n a woman wearing a scarf and reading a thin book reclines on a wooden structure,0
"light-haired woman and man smiling, sitting next to each other. //n lighthaired woman and man smiling sitting next to each other",0
a red bearded man purchases a bag of fruit at a fruit stand. //n a man with a red hair purchases a bag of fruit,0
race dog# 2 is ahead of a few other dogs. //n some dogs are racing,0
a homeless man holding up a sign with his request for money and his reasons for asking. //n a homeless man holding a sign with his request for money,0
a man and his wife take a trip back in time at a masquerade party. //n a man and his wife take a trip back in time,0
indian women wash laundry in river. //n women wash laundry in the river,0
a boy in pajama pants playing a guitar. //n a boy in pajamas playing guitar,0
a gray and white cat sits behind a sheet music copy of chopin's prelude in a major. //n a cat sits behind a sheet of music,0
2 girls dressed in winter clothes snuggling up to a snowman with a scarf. //n 2 girls dressed in winter clothes snuggling up to a snowman,0
the photo has been edited to be black and white with splashes of color on the bikes. //n the shot has been edited to be black and white with splashes of color on the bikes,0
a few old men are sitting next to a post on a grassy hill. //n a few old men are sitting on a pole,0
people walking along the sidewalk on a cold day. //n people are walking on the sidewalk,0
"several african children looking toward the blackboard in school, while two look back toward the camera. //n children are looking at a blackboard",0
a young child runs along a beach as birds fly among him. //n a young child runs along a beach as birds fly among him,0
one dog lying down while another jumps over him //n dog lying down with another dog jumping over him,0
two dogs in sweaters play in the snow. //n two dogs play,0
a gray-haired man stands next to a police van. //n a man standing next to the police van,0
a girl wearing a green shirt rides her bicycle in front of an apartment building. //n a girl riding her bicycle parked at an apartment,0
there is a man talking on a phone leaning against a building on a city sidewalk. //n there is a man talking on his phone,0
indian man with elephant and group of indian children in temple. //n a man with an elephant and children in a temple,0
on a busy street a lady carries goods on her head. //n a woman carries items on her head,0
a group of children running up to a sandy area to find multicolored paintings on the ground that each have a letter of the alphabet affixed. //n some children run to find alphabetthemed art,0
children dressed in kimono are walking down the street to a children's festival. //n children are walking down the street,0
"two girls are sitting in their home and one of them is sitting on a chair, the other on the floor getting her hair done. //n two girls are sitting in their home and one is sitting on a chair and the other is getting her hair done",0
women and little girls performing a cultural dance. //n women and little girls dancing,0
a diver swims past a school of colorful fish. //n a diver swims past a school of fish,0
several hockey players from different teams and a referee are together on the ice. //n several hockey players and a referee are together,0
a young child swinging on a swing at a playground //n a kid is on a swing,0
five people on a stage are waving to a crowd. //n five people on a stage are waving to a crowd,0
children are having fun in a large bubble inside a swimming pool //n children are playing in a bubble,0
"a group of people standing around in a public area like a city, one man wearing a red jacket, sunglasses, and a hat in the foreground crossing his arms and looking the other way, another man wearing a black hat and black jacket is looking forward, with a sheriff ambulance in the background. //n two men stand in a public area one looking the other way while another looks forward",0
one man plays guitar while another plays the drums on a stage. //n a man plays a guitar,0
a young boy asleep on a couch in his pajamas. //n a boy sleeps on a couch,0
a woman in a skirt walking across a skywalk. //n a woman in a skirt walking across a skywalk,0
many people look over a railing to see what is below them in a busy area. //n many people look over a railing,0
one man in a white robe with a microphone is reading off a sheet of paper to a crowd of people. //n a man in a white robe is reading off a page of paper,0
a man in a black shirt jumping with a coffee cup full of a beverage. //n a man in a black shirt jumping with a cup of coffee,0
a man in a parade rides a brown horse and works a lariat rope. //n a man rides a brown horse in a parade,0
a marching band dressed in red tunics and black trousers with tall black furry headpieces are walking in pairs in cadence down a sidewalk bordering a stone wall. //n a marching band in red tunics and black trousers with tall black furry headpieces are walking in pairs in cadence down a sidewalk border,0
bystanders watch the aftermath of an accident between a red and black car. //n some bystanders watch the aftermath of an accident between two vehicles,0
a white dog is in the water. //n the dog is in the water,0
"blond man with white button up shirt in front of two red-haired women, one is using a microphone the other wearing headphones. //n blond man with white button down shirt in front of two redhaired women one is using a microphone the other wearing headphones",0
"a man in a superman costume, cowboy boots, cowboy hat selling designer bags for$ 10.00 on a busy street. //n a man in a superman costume selling bags",0
"a man is checking his cellphone, while two other men are buying beer at a store. //n a man is checking his phone while two men buy beer",0
some children play tug-of-war in a grassy area while adults look on from a distance. //n some children play tugofwar in a grassy area while adults look on from a distance,0
vendors at a market looking away from the camera. //n vendors at a market looking away from the camera,0
a woman sits in a rowing scull and looks behind her at a dock. //n a woman sits in a rowing scull and looks behind her at the dock,0
several people standing and sitting outside on the sidewalk. //n there are many people standing and sitting on the sidewalk,0
a girl with pigtails is playing in the ocean by the beach. //n a girl with pigtails playing in the ocean,0
a woman wearing a backpack standing on a street. //n a woman holding her backpack,0
a sleeping baby in a pink striped outfit. //n a baby in pink outfit,0
a crowded restaurant with two table of people each wearing name tags. //n a crowded restaurant with two people each wearing name tags,0
a large formally dressed family poses for a photo in front of a large wooden door. //n a large formally dressed family poses for a photo,0
"this is a scene of several people walking outside during the day, including a woman with two coffee urns. //n a woman is outside with two coffee urns",0
a man wearing jeans lies in a field of wheat smiling as he enjoys the sun on his face. //n a man wearing jeans lies in the field of grass smiling,0
a small child in a pretend car. //n a child in a pretend car,0
"a man, in black tight pants, sits down leaning against the wall of a white building. //n a man in black tight clothes sits down leaning against the wall of a white building",0
an elderly woman with a black shoulder bag and a brown hat sits on a park bench eating an ice cream cone. //n an elderly woman with a handbag sits on a park bench,0
a closeup of a woman walking while wearing a black and blue tank top with sunglasses on top of her head. //n a closeup of a woman walking while wearing a black tank top and sunglasses,0
pink shirted woman sleeping in a car with blue and white blanket on her. //n pink shirted woman sleeping in a car,0
a boy standing in the foreground looking out over other people in a court. //n a boy looks out over people,0
a baby boy in a car seat is asleep and crying. //n a baby in a car seat is asleep and crying,0
a boy is shaving a african american's hair in a home setting he has clothing over him so he does n't get hair on himself. //n the boy is shaving a black males hair at home he is wearing some clothes over his head,0
a team on a soccer field. //n a team on a field,0
a man is snowboarding and jumping off of a snow hill. //n a man is snowboarding and jumping,0
"three men, dressed in rain gear are standing on the dock of a boat preparing to clean fish. //n three men are standing on a dock cleaning fish",0
"two men are watching a cyclist, adorn in orange and black, cycling uphill in dirt on a tree lined hill, in what could be a competition. //n two men are watching a red and orange cyclist in the dirt",0
a man walking down a sidewalk with 2 dogs on leashes. //n a man walking down a street with 2 dogs,0
a clown in a red pointed hat creating balloon art. //n a clown in a red hat creating balloon art,0
a police officer wearing a blue helmet rides his motorcycle across a sidewalk. //n police officer riding his motorcycle,0
"girl touches young man's face as young man in pink shirt observes, leafy background. //n a girl is touching a young mans face",0
"a military man playing drums from america's corp fort lewis, washington while in a parade //n a man plays drums",0
a man in yellow is about to take a puff of his cigar as his wife watches. //n a man in yellow is about to take a whiff of his cigar,0
a baby trying to catch water from a fountain in his mouth //n a baby trying to catch water from a fountain in his mouth,0
three young adults gaze at the approaching storm. //n three young men look at the approaching storm,0
a man in a black shirt holds his hand up to other young men. //n a man in a black shirt holds his hand,0
numerous people dressed in t-shirts and shorts are walking through a city park. //n several people wearing tshirts are walking through a park,0
a woman in a black and white shirt is standing in front of palm trees. //n a woman in a black shirt is standing in front of palm trees,0
black man in gray jumpsuit shows both hands to the camera. //n a black man in a gray uniform shows both hands to the camera,0
a hand is using an eyedropper to put oranges drops in a highball glass. //n a person is using an eyedropper to put orange drops in a highball glass,0
a baby clutching a stuffed animal is smiling. //n a baby is holding a stuffed animal,0
a surfer in a black surfing suit in motion. //n a surfer in a black surfing suit in motion,0
a small child racing down a snowy hill on an innertube //n a child on an innertube is racing down a hill,0
two children in the bathtub with an umbrella. //n two children in the bathtub,0
"two teams, one in white uniforms, the other in red, are playing volleyball in front of a crowd. //n two teams one in white uniforms the other in red are playing volleyball",0
smiling boy buried in sand up to his waist. //n a boy is buried in sand from beneath his waist,0
"several people busy in a colorful, striped room. //n several people are working in a room",0
a woman is hugging a robot that is made of wood. //n a woman is hugging a robot,0
a man wearing all black is working on a carving out of marble. //n a man in all black is carving out a stone,0
a woman is walking down the street talking on her cellphone. //n a woman is talking on her cellphone while walking,0
a man in a green long-sleeved shirt with a chain wallet in his pocket is tattooing a shirtless man with large ggauged earrings in his ears. //n a man is tattooing a shirtless man,0
three children play in the snow in an urban area. //n three kids play in the snow,0
"person in forest area with black knit cap, green and gray coat, and blue jeans pointing a rifle at the leaf-covered ground. //n a person in a forest pointing a rifle at the ground",0
a girl in a red top bowls a cricket ball at a boy in a yellow shirt who is in front of the wicket holding a bat. //n a girl in a red top bowls a cricket ball at a boy in a yellow shirt who is in front of the wicket,0
a man dressed in a funky outfit is playing guitar. //n a man is dressed up and playing guitar,0
a man in a red hat and a woman in a black dress are sitting outside a building on the street. //n a man in a red hat is sitting outside a building on the street,0
two woman are smiling for the camera on a ski-lift. //n two women are smiling for the camera on a skilift,0
"an acoustic guitarist and lead vocalist, electric guitarist, and a keyboardist play a gig at a swanky venue. //n an acoustic guitarist and lead vocalist a keyboardist and electric guitarist play a gig",0
a couple covered in paint waiting on a healthy snack. //n two people are waiting on a snack,0
a man in a batman costume is running a race. //n a man is running a race,0
"three children playing with hay outdoors, throwing some at camera lens. //n drei children playing with hay outdoors throwing some at camera lens",0
a woman in an orange top is standing next to a large rainbow colored work of art. //n a woman in an orange top is standing next to some art,0
two men in striped shirts cleaning and preparing food in a small kitchen. //n two men make food in the kitchen,0
a baby with brown hair playing on the floor with a black ball in its hand with a red polka onesie on //n a baby playing on the floor,0
a man standing in front of two ads prepares to throw something across a field. //n a man stands in front of two ads and prepares to throw something across a field,0
lady in tan coat walking down the street. //n a lady is walking,0
a white dog is jumping in the air to catch a ball in the woods. //n an animal jumps in the air to catch a ball,0
"two women, one in black and one in white, are standing on one foot in front of a window that states, ""babys"" in green and yellow balls. //n two women one in black and one in white are standing on one foot in front of a window that states children",0
"a group of children wearing medals around their necks are standing around a table filled with food, buffet style. //n a group of children with medals around their necks are standing around a buffet table",0
the beagle is on a beach walking along the shoreline //n a beagle is walking along the beach,0
a black and white dog climbs a leaning tree trunk. //n a dog climbed a tree trunk,0
a big brown dog floats in a canoe on the river at sunset. //n a dog in a canoe,0
a man in mid-sentence is gesturing with his hands while a woman beside his is doing something at the kitchen counter. //n a man is gesturing with his hands while a woman is doing something at the kitchen counter,0
a woman and a man enjoying his drink on party night. //n a man and a woman enjoying a drink,0
a beagle walking on the beach next to some waves. //n a beagle walking on the beach,0
a woman in a green shirt running a race. //n a woman in a green shirt,0
two guys setting up some kind of canopy near the waters' edge. //n two guys setting up a shelter near the waters edge,0
a group of men looking at clothing. //n a group of men are looking at clothing,0
a little girl disapproves of her brother's ball toss. //n a little girl disapproves of her brothers play,0
mountain climbers are setting up their tents. //n mountain climbers are getting their tents set up,0
a gray fuzzy haired dog has its nose in the low cut grass it is standing in. //n a dog has his nose in the grass,0
"boy in a red shirt looking down at something in his hands, with an older man and a boy sitting at a table behind him. //n some people are sitting behind a boy in a red shirt as he looks down at his hands",0
a woman in a coat watching a man in a jacket kick balls. //n a woman in a coat being watched by a man,0
many people have gathered to protest the government. //n many people have gathered to protest against the government,0
"middle-aged female wearing a white sunhat and white jacket, slips her hand inside a man's pants pocket. //n middleaged female wearing a white sunhat and white jacket slips her hand inside a mans pants pocket",0
the young child looked up toward the white flowers. //n a kid looks at flowers,0
"two black and white dogs are being walked along the beach by their owners, who stop to talk. //n a couple of dogs are walking at the beach",0
two men in blue one standing the other hanging onto the window of a tram car just looking out. //n two men in blue standing each other hanging on to the window of a tram car,0
young girl balances on a reclined man's legs as part of a performance in front of an audience //n a girl is balanced on a mans reclined legs as part of a performance,0
an older woman in a kimono is listening to something with headphones. //n an older woman in a kimono is listening to music,0
a group of people sit together near the stairs of a monument. //n a group of people sit near a monument,0
several men and women are sitting at a large conference table with a whiteboard in the background. //n a group of people are sitting at a conference table,0
a girl runs with dogs in a dry field. //n a girl runs in a field,0
two dogs are running together through the grass. //n two dogs are running through the grass,0
a man is sitting on a couch under an expressway ledge. //n a man is sitting on a couch under an expressway,0
many young boys and girls in a classroom leaning on each other in a line and smiling. //n many children in class are smiling,0
a team paddles their long boat through the water with trees behind. //n a team paddles their boat through the sea,0
a boy in red shirt playing ball. //n a boy plays with a ball,0
monks are gathering for a ceremony. //n monks are gathering for a ceremony,0
a man in a red jacket takes pictures of graffiti. //n a man in a red jacket takes pictures,0
soccer players playing a game in front of a big crowd. //n soccer players playing a game in front of an enormous crowd,0
"a smiling woman sits on concrete steps, talking to a friend. //n a woman sits on concrete steps",0
asian tourists are taking photos. //n asian tourists are taking pictures,0
a small girl walking through a greenhouse with a brick path. //n a baby girl is walking through a greenhouse,0
a man in light colored clothing photographs a group of men wearing dark suits and hats standing around a woman dressed in a strapless gown. //n a man in light colored clothing photographs men in dark suits and hats standing around a woman,0
a handicapped man dressed in blue holding the lead in a wheelchair race versus several other paraplegic athletes. //n a handicapped man dressed in blue holding the lead in a wheelchair race against several other paraplegic athletes,0
a man and a woman in summer outfits walk down a street market. //n a man and a woman in summer outfits walk down a road,0
the man in a red checkered shirt is having beer and playing frisbee in the park. //n the man in a checked shirt is having beer and playing frisbee in the park,0
"the word giorgio is spelled out in white letters in the outline of a blue star above a colorful establishment displaying stuffed animals and games, with two people standing at one of the games. //n two people stand at one of the games",0
a group of guys are playing roller hockey. //n a group of guys are playing hockey,0
a girl holding a horse's lead behind a fire. //n a girl holding a lead,0
"two men are playing music, one is wearing a black and beige jacket and singing and the other is playing guitar and wearing a t-shirt. //n two men are playing music one is wearing a black and beige jacket and singing and the other is playing guitar and wearing a tshirt",0
a man and woman talking are interrupted and a man covers his face. //n people talking are interrupted while someone covers his face,0
"three men, wearing hard hats and uniforms, are working in a field. //n three men are working in a field",0
two bicyclists chat as they pass in front of a white building with columns. //n two cyclists are talking,0
a man with green cap standing near a street with a lawn mower. //n a man has a green cap,0
